topic_id,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_phase,radway_phase_name,radway_is_none,radway_confidence,label,scene_summary,primary_categories,secondary_categories,label_is_noise,keywords,name,secondary_cats,composite_key,composite_name,composite_note
158,2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",4.1,"Meeting, First Impressions & Setup",Relationship Trajectory (Main Couple),medium,False,R8,Hero treats heroine tenderly,II,Turning Point & Recognition,False,medium,Road Trip Flirtation,"She and Lukas shared breathless, unblinking moments in the car, his murmurs and intense looks hinting at something more.","romance_core, physical_affection","setting:car, activity:flirting",False,"murmured, smirked, saraa, liaa, laughed, humorously, watched, soa, grinned, thoroughly",Road Trip Flirtation,"setting:car, activity:flirting",I_humor_lightness,I) Humor / Lightness,comic relief / breezy tone proxies
210,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R8,Hero treats heroine tenderly,II,Turning Point & Recognition,False,medium,Reunion Conversation In Car,"The couple, reunited after years, converse in a parked car, reminiscing about their past and exploring their feelings.","romance_core, relationship_conflict","setting:car, activity:conversing",False,"emerya, ensemble, muttered, groaned, asked, jensena, gesturing, laughed, reunion, feelings",Reunion Conversation In Car,"setting:car, activity:conversing",I_humor_lightness,I) Humor / Lightness,comic relief / breezy tone proxies
306,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,II,Turning Point & Recognition,False,low,Playful Laughter In Fun Setting,The couple laughs and grins at each other while enjoying a humorous moment together in a fun setting.,,,False,"laughs, laugh, laughter, grins, holidays, resuscitation, issuesa, giggles, amphitheater, humorous",Playful Laughter In Fun Setting,,I_humor_lightness,I) Humor / Lightness,comic relief / breezy tone proxies
330,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,II,Turning Point & Recognition,False,medium,Smiling And Laughing Together,"The couple, smiling and laughing, shares playful moments together.","romance_core, physical_affection","setting:various, activity:laughing, activity:smiling",False,"marleya, confidante, splutters, goofily, pleads, kicking, suma, ra, stylist, glance",Smiling And Laughing Together,"setting:various, activity:laughing, activity:smiling",I_humor_lightness,I) Humor / Lightness,comic relief / breezy tone proxies
334,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,R9,Heroine responds warmly to hero's tenderness,II,Turning Point & Recognition,False,low,Resolute Nodding Agreement,She nodded resolutely in agreement during a prolonged conversation.,"romance_core, domestic_life","setting:table, activity:nodding",False,"nodded, enthusiastically, solemnly, smiled, politely, chewed, slowly, encouragingly, perfunctory, declarations",Resolute Nodding Agreement,"setting:table, activity:nodding",I_humor_lightness,I) Humor / Lightness,comic relief / breezy tone proxies
4,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,I,Initial Conflict & Isolation,False,medium,Unclear Relationship Feelings,The couple expresses confusion about their relationship status and past behavior.,"romance_core, relationship_conflict","setting:home, activity:conversation",False,"seen, felt, ia, wanted, hea, experienced, loved, dated, thought, told",Unclear Relationship Feelings,"setting:home, activity:conversation",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
16,5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Intergenerational Family Bonding,"The youngest grandson sits with his older uncles, reminiscing about their fathers' shared history.","domestic_life, relationship_conflict","setting:home, activity:reminiscing",False,"fathera, parents, died, dada, older, fathers, children, kids, grandson, hea",Intergenerational Family Bonding,"setting:home, activity:reminiscing",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
28,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,I,Initial Conflict & Isolation,False,medium,Unclear Feelings Conversation,"The couple sits at a table, struggling to express their feelings.","romance_core, relationship_conflict","setting:table, activity:conversation",False,"dona, want, say, need, think, talk, really, anymore, anybody, flatter",Unclear Feelings Conversation,"setting:table, activity:conversation",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
44,5.1,Family & Kinship,Social World Outside Couple,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,R7,Hero and heroine are physically or emotionally separated,I,Initial Conflict & Isolation,False,medium,Mother-player Relationship Struggles,the player struggles with his mother's expectations and emotional state in their home.,"romance_core, relationship_conflict","setting:home, activity:arguing",False,"mothera, moma, stepmother, died, mamaa, moms, motherhood, telling, tell, traumatizing",Mother-player Relationship Struggles,"setting:home, activity:arguing",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
50,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,I,Initial Conflict & Isolation,False,medium,Unclear Relationship Feelings,"The couple sits in the car, struggling to express their uncertain emotions.","romance_core, relationship_conflict","setting:car, activity:discussion",False,"didna, didn, wasna, wouldna, couldna, hadna, wasn, couldn, idea, hadn",Unclear Relationship Feelings,"setting:car, activity:discussion",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
52,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),3.3,Ambivalence & Internal Conflict,"Emotions, Cognition & Inner Life",medium,False,R3,Hero responds ambiguously to heroine,I,Initial Conflict & Isolation,False,medium,Unclear Relationship Feelings,"He wanted to understand everything about her, but her past caught up with them at home.","romance_core, relationship_conflict","setting:home, activity:investigation",False,"sama, www, didn, event, mocking, muttered, answered, masculine, shattering, unethical",Unclear Relationship Feelings,"setting:home, activity:investigation",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
62,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,I,Initial Conflict & Isolation,False,medium,Months Of Careful Lies,"He carefully lies about his past, trying to hide his true self from her.","relationship_conflict, domestic_life","setting:home, activity:lying",False,"josha, declana, woulda, didna, months, med, frienda, chess, situation, careful",Months Of Careful Lies,"setting:home, activity:lying",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
79,5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Grandmother's Tears,"The grandmother cries wide-eyed, muttering to herself in the kitchen chairs.","romance_core, domestic_life","setting:kitchen, activity:crying",False,"daisya, rule, replies, grandmother, whispers, says, remya, needs, cries, freezes",Grandmother's Tears,"setting:kitchen, activity:crying",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
81,5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Family Discussion Around Table,"The family sits around the table, discussing their wants and needs.","domestic_life, relationship_conflict","setting:kitchen, activity:discussion",False,"parents, children, kids, families, familya, aunts, uncles, parentsa, theya, grow",Family Discussion Around Table,"setting:kitchen, activity:discussion",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
87,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,I,Initial Conflict & Isolation,False,high,Unclear Relationship Feelings,The couple argues about their relationship status in the kitchen.,"romance_core, relationship_conflict","setting:kitchen, activity:arguing",False,"leave, leaving, walk, left, need, leta, run, needed, fleeing, unscathed",Unclear Relationship Feelings,"setting:kitchen, activity:arguing",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
93,5.1,Family & Kinship,Social World Outside Couple,4.5,"Reconciliation, Commitments & HEA",Relationship Trajectory (Main Couple),high,False,R13,Heroine's identity is restored,III,Commitment & Restoration,False,medium,Family Apologies And Reconciliation,"The family gathers around the table, with parents and siblings present, as apologies are exchanged and past faults are addressed.","domestic_life, relationship_conflict","setting:table, activity:apologizing",False,"parents, apologies, died, sister, ex, dada, brogue, pleasure, woozy, daughter",Family Apologies And Reconciliation,"setting:table, activity:apologizing",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
98,5.1,Family & Kinship,Social World Outside Couple,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,none,None of the above,NA,Not a narrative function,True,high,Parental Warning About Engagement,"Dante's parents warn him about his engagement, expressing their concerns.","relationship_conflict, domestic_life","setting:home, activity:warning",False,"dantea, engagement, pudding, glinted, granite, excused, growled, parents, assault, warning",Parental Warning About Engagement,"setting:home, activity:warning",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
101,5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,NA,Not a narrative function,True,high,Sister's Tragic Letters,The writer reads his sister's tragic letters in the library.,"romance_core, relationship_conflict","setting:library, activity:reading",False,"gretchena, bronta, library, letter, letters, kleenex, headed, writer, gave, racked",Sister's Tragic Letters,"setting:library, activity:reading",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
104,5.1,Family & Kinship,Social World Outside Couple,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",medium,False,none,None of the above,NA,Not a narrative function,True,high,Sister's Confusing Admissions,"Kelsea struggles to understand her sister's cryptic, emotional admissions.","relationship_conflict, domestic_life","setting:home, activity:confession",False,"kelseya, asks, says, pigeon, uh, helpful, sustainable, excited, cork, answers",Sister's Confusing Admissions,"setting:home, activity:confession",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
107,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,I,Initial Conflict & Isolation,False,medium,Unclear Relationship Feelings,"The couple sits at the table, struggling to express their true feelings.","romance_core, relationship_conflict","setting:table, activity:discussion",False,"wasna, didna, matter, sense, true, couldna, happen, happening, hadna, mattered",Unclear Relationship Feelings,"setting:table, activity:discussion",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
113,5.1,Family & Kinship,Social World Outside Couple,,,,medium,False,none,None of the above,NA,Not a narrative function,True,high,Sister's Drug Struggle,"The sister, determined to help, visits Daphne in her apartment.","relationship_conflict, domestic_life","setting:apartment, activity:visiting",False,"daphnea, audreya, drugs, curious, sister, shrugged, volunteer, continued, suspected, labela",Sister's Drug Struggle,"setting:apartment, activity:visiting",J_social_support_kin,J) Social Support / Kin,stable social buffering around couple
